,beds,baths,size,zip_code,price
1738,3,2.0,2170.0,98178,46.08294930875576
1739,2,2.0,993.0,98103,100.70493454179255
1740,3,3.5,1450.0,98115,68.96551724137932
1741,4,3.5,2336.0,98115,42.80821917808219
1742,4,3.0,2320.0,98112,43.10344827586207
1743,3,2.0,1470.0,98106,68.02721088435374
1744,1,1.0,672.0,98107,148.8095238095238
1745,3,1.5,990.0,98122,101.01010101010101
1746,4,3.0,2110.0,98115,47.39336492890995
1747,3,1.0,1670.0,98136,59.880239520958085
1748,3,2.0,2060.0,98126,48.54368932038835
1749,3,1.0,1920.0,98146,52.083333333333336
1750,3,2.5,2910.0,98109,34.36426116838488
1751,2,1.5,912.0,98103,109.64912280701755
1752,1,1.0,645.0,98126,155.03875968992247
1753,2,2.5,1160.0,98103,86.20689655172414
1754,3,1.0,2280.0,98116,43.85964912280702
1755,3,2.5,1515.0,98102,66.00660066006601
1756,3,2.5,2600.0,98146,38.46153846153846
1757,3,2.0,1000.0,98122,100.0
1758,2,1.0,672.0,98168,148.8095238095238
1759,2,2.0,1320.0,98119,75.75757575757575
1760,3,2.0,2190.0,98106,45.662100456621005
1761,1,2.0,1517.0,98105,65.91957811470007
1762,4,2.0,2160.0,98122,46.2962962962963
1763,4,1.0,2290.0,98103,43.66812227074236
1764,3,1.0,1920.0,98117,52.083333333333336
1765,3,3.0,1540.0,98115,64.93506493506493
1766,2,2.0,983.0,98102,101.7293997965412
1767,2,1.5,1670.0,98117,59.880239520958085
1768,2,2.0,880.0,98103,113.63636363636364
1769,2,2.0,1526.0,98109,65.53079947575361
1770,1,1.0,569.0,98104,175.7469244288225
1771,4,3.0,2700.0,98199,37.03703703703704
1772,2,2.5,2282.0,98168,43.821209465381244
1773,7,3.5,4530.0,98103,22.075055187637968
1774,1,1.0,698.0,98121,143.26647564469914
1775,3,2.0,1590.0,98117,62.893081761006286
1776,2,1.0,770.0,98116,129.87012987012986
1777,3,2.0,2840.0,98199,35.2112676056338
1778,6,3.0,2350.0,98118,42.5531914893617
1779,1,1.0,630.0,98104,158.73015873015873
1780,1,1.0,482.0,98109,207.4688796680498
1781,4,3.5,4350.0,98136,22.988505747126435
1782,1,3.0,1730.0,98118,57.80346820809248
1783,1,1.0,761.0,98109,131.4060446780552
1784,3,2.0,1684.0,98117,59.38242280285036
1785,3,2.5,2040.0,98136,49.01960784313726
1786,2,2.0,1057.0,98105,94.6073793755913
1787,3,2.0,2256.0,98119,44.326241134751776
1788,4,2.0,1900.0,98118,52.63157894736842
1789,2,1.0,760.0,98115,131.57894736842104
1790,2,1.0,780.0,98146,128.2051282051282
1791,4,3.0,3020.0,98106,33.11258278145695
1792,1,2.5,2220.0,98103,45.04504504504504
1793,2,2.0,877.0,98115,114.02508551881414
1794,4,2.0,1530.0,98118,65.359477124183
1795,2,1.0,850.0,98118,117.6470588235294
1796,3,2.5,1860.0,98136,53.763440860215056
1797,2,2.0,980.0,98118,102.04081632653062
1798,3,2.0,1470.0,98107,68.02721088435374
1799,2,1.0,980.0,98144,102.04081632653062
1800,2,2.0,1003.0,98121,99.70089730807577
1801,3,1.0,996.0,98125,100.40160642570281
1802,1,1.0,980.0,98106,102.04081632653062
1803,4,1.5,2380.0,98117,42.016806722689076
1804,2,2.0,2470.0,98102,40.48582995951417
1805,4,4.0,2120.0,98136,47.16981132075472
1806,2,2.5,840.0,98115,119.04761904761905
1807,4,5.0,1910.0,98177,52.35602094240838
1808,2,1.0,1380.0,98106,72.46376811594203
1809,4,5.0,2390.0,98117,41.84100418410042
1810,4,3.0,2840.0,98122,35.2112676056338
1811,2,1.0,875.0,98115,114.28571428571429
1812,3,2.5,1813.0,98116,55.15719801434087
1813,3,3.5,2996.0,98115,33.37783711615487
1814,5,3.5,5020.0,98126,19.9203187250996
1815,3,2.0,1498.0,98122,66.75567423230974
1816,2,1.0,711.0,98107,140.64697609001408
1817,4,3.0,2740.0,98115,36.496350364963504
1818,3,2.0,1328.0,98103,75.3012048192771
1819,2,2.0,1332.0,98199,75.07507507507508
1820,3,2.0,2020.0,98117,49.504950495049506
1821,1,1.0,916.0,98121,109.17030567685589
1822,2,2.0,1546.0,98108,64.68305304010349
1823,4,3.0,2970.0,98118,33.67003367003367
1824,3,3.5,1615.0,98133,61.919504643962846
1825,2,2.0,1170.0,98144,85.47008547008546
1826,3,2.0,1350.0,98136,74.07407407407408
1827,2,2.0,1143.0,98107,87.48906386701663
1828,3,2.5,1220.0,98109,81.9672131147541
1829,4,1.5,2100.0,98199,47.61904761904762
1830,4,1.5,3200.0,98117,31.25
1831,1,2.0,1137.0,98119,87.95074758135443
1832,3,2.0,2930.0,98146,34.129692832764505
1833,2,1.0,808.0,98115,123.76237623762377
1834,4,4.0,2550.0,98117,39.21568627450981
1835,2,2.0,789.0,98107,126.74271229404309
1836,3,3.0,2546.0,98109,39.27729772191673
1837,2,1.0,680.0,98146,147.05882352941177
1838,2,1.5,1000.0,98117,100.0
1839,3,2.0,1676.0,98115,59.665871121718375
1840,2,1.0,985.0,98121,101.5228426395939
1841,1,1.0,750.0,98116,133.33333333333334
1842,1,1.0,843.0,98125,118.62396204033215
1843,4,2.0,3220.0,98177,31.055900621118013
1844,2,2.0,2340.0,98105,42.73504273504273
1845,1,1.0,543.0,98109,184.1620626151013
1846,5,3.0,4040.0,98105,24.752475247524753
1847,2,1.0,990.0,98108,101.01010101010101
1848,4,4.0,2850.0,98105,35.08771929824562
1849,4,2.5,1620.0,98126,61.72839506172839
1850,1,1.0,514.0,98122,194.55252918287937
1851,2,1.0,1240.0,98116,80.64516129032258
1852,3,2.5,1620.0,98112,61.72839506172839
1853,3,3.0,1608.0,98126,62.18905472636816
1854,4,1.0,1530.0,98117,65.359477124183
1855,4,2.0,2270.0,98119,44.052863436123346
1856,1,1.0,908.0,98107,110.13215859030836
1857,2,1.0,1180.0,98122,84.7457627118644
1858,1,1.0,672.0,98107,148.8095238095238
1859,3,1.5,998.0,98117,100.20040080160321
1860,4,2.0,2220.0,98144,45.04504504504504
1861,1,1.0,700.0,98119,142.85714285714286
1862,7,6.0,7636.0,98103,13.095861707700367
1863,4,5.5,3530.0,98118,28.328611898016998
1864,3,2.0,1620.0,98117,61.72839506172839
1865,4,3.0,1620.0,98117,61.72839506172839
1866,2,2.0,1138.0,98126,87.87346221441125
1867,1,1.0,669.0,98121,149.47683109118086
1868,4,3.5,2600.0,98108,38.46153846153846
1869,3,2.0,1960.0,98115,51.02040816326531
1870,2,2.0,950.0,98106,105.26315789473684
1871,2,2.0,1410.0,98112,70.92198581560284
1872,2,1.5,1022.0,98144,97.84735812133073
1873,4,2.0,2840.0,98126,35.2112676056338
1874,1,1.0,712.0,98116,140.4494382022472
1875,5,2.0,1920.0,98118,52.083333333333336
1876,3,3.5,3880.0,98199,25.77319587628866
1877,3,2.0,1010.0,98106,99.00990099009901
1878,6,4.0,3300.0,98103,30.303030303030305
1879,3,1.0,1070.0,98178,93.45794392523365
1880,3,1.0,1270.0,98117,78.74015748031496
1881,3,2.0,1413.0,98103,70.77140835102618
1882,3,2.5,1820.0,98115,54.94505494505494
1883,2,2.0,1415.0,98125,70.6713780918728
1884,3,3.0,2212.0,98109,45.20795660036166
1885,3,3.5,3290.0,98126,30.3951367781155
1886,2,2.0,1391.0,98115,71.89072609633357
1887,2,2.0,1372.0,98125,72.8862973760933
1888,2,1.5,960.0,98199,104.16666666666667
1889,3,2.5,1890.0,98144,52.91005291005291
1890,4,3.0,2230.0,98115,44.84304932735426
1891,1,1.5,952.0,98101,105.04201680672269
1892,2,1.0,925.0,98103,108.10810810810811
1893,4,2.0,1820.0,98117,54.94505494505494
1894,8,4.5,3600.0,98105,27.77777777777778
1895,2,2.5,1305.0,98116,76.62835249042146
1896,3,2.0,1840.0,98117,54.34782608695652
1897,1,1.0,782.0,98101,127.8772378516624
1898,2,2.5,1040.0,98117,96.15384615384616
1899,2,2.0,1050.0,98103,95.23809523809524
1900,2,2.0,1019.0,98119,98.13542688910697
1901,4,2.5,3198.0,98103,31.269543464665414
1902,1,1.0,557.0,98105,179.53321364452424
1903,2,2.5,950.0,98107,105.26315789473684
1904,3,1.0,1050.0,98117,95.23809523809524
1905,1,1.0,533.0,98126,187.6172607879925
1906,3,1.0,860.0,98178,116.27906976744185
1907,4,3.0,1890.0,98144,52.91005291005291
1908,2,2.5,1138.0,98126,87.87346221441125
1909,4,2.0,1830.0,98146,54.6448087431694
1910,2,1.0,1980.0,98144,50.505050505050505
1911,3,5.5,1730.0,98105,57.80346820809248
1912,3,3.0,2462.0,98117,40.61738424045492
1913,3,3.5,1300.0,98106,76.92307692307692
1914,4,2.0,1550.0,98103,64.51612903225806
1915,3,3.5,1679.0,98126,59.55926146515783
1916,3,1.0,1220.0,98116,81.9672131147541
1917,3,1.5,1540.0,98178,64.93506493506493
1918,3,2.0,1520.0,98116,65.78947368421052
1919,3,1.0,1320.0,98168,75.75757575757575
1920,2,1.0,1290.0,98103,77.51937984496124
1921,3,2.5,1870.0,98117,53.475935828877006
1922,3,3.5,1762.0,98102,56.75368898978434
1923,3,1.0,1240.0,98118,80.64516129032258
1924,3,1.5,1307.0,98125,76.51109410864575
1925,2,2.0,1167.0,98107,85.6898029134533
1926,2,1.5,1070.0,98103,93.45794392523365
1927,2,1.0,1820.0,98125,54.94505494505494
1928,3,2.0,1790.0,98115,55.865921787709496
1929,5,3.5,3700.0,98119,27.027027027027028
1930,4,3.5,3340.0,98144,29.940119760479043
1931,4,2.5,2250.0,98106,44.44444444444444
1932,3,2.0,1799.0,98103,55.58643690939411
1933,1,1.0,584.0,98199,171.23287671232876
1934,5,2.5,4639.0,98112,21.55636990730761
1935,3,1.0,1810.0,98178,55.248618784530386
1936,1,1.0,907.0,98119,110.25358324145535
1937,3,2.0,2120.0,98117,47.16981132075472
1938,1,1.0,616.0,98101,162.33766233766235
1939,6,6.0,1780.0,98168,56.17977528089887
1940,4,2.0,2630.0,98115,38.02281368821293
1941,5,3.0,3060.0,98116,32.6797385620915
1942,3,2.0,2700.0,98178,37.03703703703704
1943,5,4.0,2030.0,98144,49.26108374384236
1944,3,2.5,1620.0,98122,61.72839506172839
1945,5,4.5,5704.0,98119,17.53155680224404
1946,2,1.0,700.0,98117,142.85714285714286
1947,2,3.0,1260.0,98117,79.36507936507937
1948,4,2.0,1770.0,98115,56.49717514124294
1949,4,2.5,1812.0,98136,55.18763796909492
1950,1,1.0,648.0,98121,154.320987654321
1951,2,2.0,840.0,98144,119.04761904761905
1952,3,2.0,2100.0,98136,47.61904761904762
1953,5,3.0,2550.0,98125,39.21568627450981
1954,1,1.0,774.0,98146,129.19896640826875
1955,2,2.5,1736.0,98122,57.6036866359447
1956,3,2.5,2198.0,98144,45.49590536851683
1957,2,1.0,770.0,98125,129.87012987012986
1958,2,2.0,1150.0,98107,86.95652173913044
1959,3,2.0,2330.0,98103,42.918454935622314
1960,5,4.5,4693.0,98122,21.308331557639036
1961,3,3.0,1790.0,98125,55.865921787709496
1962,4,3.5,2960.0,98103,33.78378378378378
1963,1,1.0,591.0,98119,169.20473773265653
1964,2,2.0,1391.0,98109,71.89072609633357
1965,3,2.0,1160.0,98178,86.20689655172414
1966,1,1.0,720.0,98126,138.88888888888889
1967,1,1.0,701.0,98115,142.65335235378032
1968,4,2.0,2570.0,98103,38.91050583657587
1969,3,2.0,1611.0,98107,62.07324643078833
1970,4,2.5,2474.0,98115,40.42037186742118
1971,3,2.0,1300.0,98144,76.92307692307692
1972,2,2.5,840.0,98144,119.04761904761905
1973,2,2.0,1100.0,98107,90.9090909090909
1974,3,2.5,2730.0,98122,36.63003663003663
1975,2,2.0,1004.0,98125,99.60159362549801
1976,3,3.0,1650.0,98103,60.60606060606061
1977,3,3.0,1650.0,98103,60.60606060606061
1978,4,1.0,1850.0,98118,54.054054054054056
1979,5,3.5,4050.0,98119,24.691358024691358
1980,1,1.0,865.0,98112,115.60693641618496
1981,2,2.0,1252.0,98121,79.87220447284345
1982,3,3.0,1790.0,98109,55.865921787709496
1983,5,3.0,2020.0,98119,49.504950495049506
1984,3,1.5,1280.0,98144,78.125
1985,4,2.0,1630.0,98116,61.34969325153374
1986,3,3.5,1460.0,98117,68.4931506849315
1987,3,2.0,1210.0,98103,82.64462809917356
1988,4,2.0,2080.0,98116,48.07692307692308
1989,4,2.0,3542.0,98144,28.232636928289104
1990,3,1.5,2200.0,98117,45.45454545454545
1991,1,1.0,603.0,98133,165.8374792703151
1992,2,2.0,1456.0,98199,68.68131868131869
1993,2,2.5,1169.0,98117,85.5431993156544
1994,2,1.0,1770.0,98103,56.49717514124294
1995,4,2.0,1641.0,98118,60.93845216331505
1996,1,1.0,600.0,98122,166.66666666666666
1997,2,1.5,860.0,98122,116.27906976744185
1998,4,3.5,4990.0,98112,20.04008016032064
1999,3,2.0,1749.0,98125,57.17552887364208
2000,3,4.0,1580.0,98144,63.29113924050633
2001,3,2.5,2340.0,98177,42.73504273504273
2002,6,3.0,2440.0,98144,40.98360655737705
2003,1,1.0,705.0,98103,141.84397163120568
2004,2,2.0,1227.0,98115,81.49959250203749
2005,5,4.0,2734.0,98115,36.5764447695684
2006,2,2.0,839.0,98125,119.18951132300357
2007,3,1.0,1120.0,98178,89.28571428571429
2008,3,2.0,1482.0,98117,67.47638326585695
2009,3,3.5,1680.0,98126,59.523809523809526
2010,2,2.0,1400.0,98199,71.42857142857143
2011,3,2.0,1370.0,98112,72.99270072992701
2012,1,1.0,889.0,98121,112.4859392575928
2013,4,2.0,2140.0,98199,46.728971962616825
2014,2,2.0,795.0,98103,125.78616352201257
2015,3,2.0,1710.0,98133,58.47953216374269
